1441,5,3,Urban,1979,221651.22713654372
1861,5,3,Suburb,1967,196001.46807807218
1324,5,2,Suburb,1983,214779.11413154253
2683,5,1,Rural,1993,291040.02309907466
2551,5,1,Urban,2013,218051.0403701908
2720,5,3,Suburb,1973,350975.2789114668
2857,5,1,Suburb,1982,304879.14766914013
2365,5,1,Urban,2008,249020.5089262724
1831,5,1,Urban,1955,226844.3180955848
2462,5,3,Rural,1993,289397.02359904925
2445,5,2,Suburb,2018,264007.3346477516
1250,5,3,Urban,1969,171909.12530032944
1894,5,1,Rural,1970,206032.40192490825
1096,5,1,Rural,2010,76669.45589190058
1512,5,2,Urban,1984,186369.81877410086
2155,5,1,Urban,2006,232726.08513335214
1105,5,2,Suburb,2008,110490.94669441179
1624,5,1,Suburb,1976,269548.90483025834
1012,5,2,Suburb,1960,124581.59078805464
2463,5,1,Rural,1969,254515.30948917108
1294,5,2,Rural,1965,170085.39091918824
1188,5,3,Rural,1973,193598.89381336793
2102,5,2,Urban,1964,219548.86150707013
1918,5,1,Suburb,2005,205733.30276169896
1498,5,3,Urban,1971,221059.62642645155
1865,5,3,Urban,1953,160590.41113792063
2858,5,2,Suburb,2020,295478.73872667877
2798,5,3,Suburb,2014,284626.96732756036
1881,5,2,Suburb,2007,174409.06085880526
1520,5,1,Suburb,1987,236946.05307569075
2321,5,3,Rural,2014,250368.1826295437
2221,5,3,Rural,1956,277108.01077268535
1839,5,1,Urban,1968,231766.6086537963
2088,5,1,Suburb,1955,213786.52581500707
1240,5,1,Suburb,1984,226541.00695192697
2454,5,3,Suburb,1959,308145.82180904923
1950,5,2,Rural,1991,306861.8889379704
2851,5,2,Urban,1976,388479.9635472932
2235,5,1,Urban,1976,252887.67768931435
2522,5,3,Rural,2003,380444.7932116209
2984,5,1,Rural,1983,373296.13775196834
2181,5,3,Urban,2018,299543.60710650316
1272,5,2,Suburb,1954,139343.73342376132
2317,5,1,Suburb,1977,272931.6114046765
1397,5,3,Urban,2019,124183.63834160907
1470,5,2,Urban,1989,285757.6795047385
1984,5,2,Rural,1967,226691.84521730107
2463,5,2,Rural,1968,312702.98910349834
2301,5,2,Urban,1954,233450.09857496028
2137,5,2,Urban,1980,297821.8596648525
1852,5,1,Rural,1954,238750.70705834695
2500,5,2,Suburb,1977,286415.1549716739
1709,5,3,Suburb,1957,276732.5972259549
2956,5,1,Suburb,2017,318796.69823885884
1178,5,1,Urban,1963,158538.83598283972
2972,5,3,Suburb,2001,314369.43440197886
2914,5,2,Suburb,1971,354307.00739407947
2703,5,1,Suburb,1955,284511.62884312426
1847,5,1,Rural,1975,252844.66217232172
1987,5,1,Suburb,2019,249465.23828860096
1534,5,1,Rural,1978,188417.33040511393
2350,5,2,Suburb,1966,255546.83156081053
2185,5,1,Urban,1977,300063.8579796587
1589,5,1,Suburb,1985,180106.0277736121
1658,5,1,Urban,1963,220116.27659258983
1001,5,3,Suburb,1963,126913.46999812139
1124,5,3,Urban,1959,127792.23504878447
1901,5,3,Urban,1993,184797.64384514416
1390,5,1,Rural,1972,157868.21237160504
2870,5,1,Rural,1968,286823.61376672005
1026,5,1,Urban,2008,127751.88046927743
1793,5,3,Suburb,1990,282937.36963216896
1566,5,1,Urban,1966,239801.82393830502
2242,5,2,Urban,1960,194677.66241512512
2590,5,3,Rural,1990,319184.6733364819
2913,5,2,Urban,2006,280824.0460763258
1805,5,3,Rural,1979,212721.7435730158
2654,5,3,Suburb,1983,309197.0722553963
2177,5,1,Suburb,1978,265352.7799044157
2632,5,2,Urban,1990,315517.4464862818
2686,5,1,Suburb,1971,258014.9864619069
1514,5,1,Suburb,1954,133309.4873534891
1031,5,2,Rural,1995,139119.7470607415
1517,5,2,Suburb,2006,231217.69012004783
2113,5,2,Urban,2015,207108.97835541936
1225,5,1,Suburb,2012,44686.110664975626
1073,5,2,Suburb,1983,154991.93816912704
2214,5,2,Urban,1976,313866.6321754782
2705,5,1,Urban,1979,332612.35371961497
2983,5,1,Suburb,1952,323999.6669455955
1055,5,1,Suburb,1989,157941.22491610458
1719,5,3,Urban,1978,244779.00611498248
1666,5,1,Rural,1965,201757.33775026092
2517,5,2,Urban,1961,197432.12187686755
1186,5,3,Suburb,1951,152784.16477145112
2465,5,3,Suburb,1996,161478.92347799672
1638,5,2,Urban,1975,204939.4301886416
1012,5,1,Suburb,2001,148490.2928812663
2624,5,1,Rural,1993,357604.8148227808
1175,5,2,Rural,2002,259629.22594563203
2140,5,1,Rural,1961,152143.55957021192
1428,5,2,Rural,1982,195854.6766720469
2143,5,3,Urban,1971,154350.61345603276
1727,5,3,Suburb,1951,105316.69868002023
1983,5,1,Suburb,1989,200094.1047146848
1167,5,3,Urban,2015,155820.42206412213
1660,5,1,Rural,2014,152401.16401955212
1694,5,2,Urban,1964,157035.51757514168
1151,5,2,Urban,1994,140669.40765685294
2105,5,1,Suburb,1992,223202.4731573169
2552,5,2,Suburb,1953,311207.56211827503
2806,5,2,Urban,1955,337992.752366379
1728,5,1,Rural,2005,292976.48490333726
2177,5,1,Rural,1986,185530.3559411385
1153,5,3,Urban,2001,279957.95252445777
1091,5,2,Rural,2020,77616.42942724071
1337,5,1,Suburb,1955,107837.105654763
2503,5,1,Suburb,1992,238048.27820802288
1449,5,2,Urban,2005,175002.91695679733
1272,5,1,Rural,2018,163561.6486019355
1176,5,2,Rural,1968,197413.596033503
1301,5,3,Urban,1985,231216.35293541782
1821,5,1,Urban,1993,151689.5569955941
2223,5,2,Suburb,1956,341709.7504235741
1486,5,3,Urban,1953,123581.0544269058
2157,5,2,Urban,1955,248742.3238881698
2357,5,1,Suburb,1993,287001.1566005088
1665,5,1,Rural,1977,134421.72888226
1089,5,1,Rural,1952,70589.93134552908
2184,5,2,Rural,1984,222419.8322356644
2144,5,2,Rural,1996,165151.42378199665
1300,5,1,Urban,1980,244391.08446846897
1723,5,3,Urban,1963,197959.72726027478
2459,5,1,Suburb,1981,322160.5217763534
1067,5,1,Rural,1965,146360.87442512752
1780,5,2,Suburb,1987,216523.21321841676
1893,5,1,Urban,1971,156899.71934803727
1660,5,3,Rural,1968,198942.99514876975
1995,5,1,Suburb,1959,274672.14033755497
2102,5,3,Urban,2020,187396.62605261852
2403,5,3,Urban,1978,310664.59387536446
1557,5,2,Urban,1974,235299.22631413263
2362,5,2,Rural,1980,305979.9061723229
1179,5,3,Urban,1950,173082.13568181294
1122,5,3,Suburb,2005,112886.43724594201
1479,5,3,Urban,2003,165216.60347061587
2583,5,2,Rural,1998,298466.23379891185
2797,5,3,Rural,2015,314335.30385075056
1618,5,1,Suburb,1981,196572.10038124598
1815,5,1,Suburb,1998,158769.01553494035
1646,5,2,Suburb,1974,194453.47380376482
1442,5,2,Rural,2002,180944.6250952969
1522,5,1,Rural,1964,157027.30044314
1191,5,2,Suburb,1953,182414.94498336874
1528,5,3,Suburb,1978,162955.0887478664
1404,5,1,Rural,2018,158467.7042814999
1839,5,3,Rural,2000,286597.3719352669
1888,5,2,Urban,1995,257866.53138892708
1421,5,3,Suburb,1961,168904.59582787254
1546,5,2,Urban,1992,118331.7485445441
1118,5,2,Urban,1970,91743.53583788408
2261,5,3,Rural,1974,271607.7718201883
2936,5,2,Urban,1985,304705.64056658256
2680,5,3,Rural,1955,294391.9895104109
1957,5,1,Suburb,2020,240702.7432079708
2792,5,3,Urban,1987,317986.18919231556
1196,5,1,Rural,2010,182110.68999424117
1018,5,1,Rural,1985,132536.53497499845
1329,5,3,Suburb,1987,116095.6533641849
1306,5,1,Urban,1970,205059.03343787158
2785,5,2,Rural,2010,297671.13302030554
2545,5,2,Rural,2007,403485.02207849885
1873,5,2,Urban,1974,290642.33160055516
1459,5,3,Urban,1950,118488.74925299271
1751,5,1,Rural,2000,198542.80503724073
2777,5,1,Rural,1995,283000.3667734466
1853,5,2,Urban,1953,277802.72952316224
1235,5,3,Rural,2010,225773.6150520952
1678,5,3,Urban,1996,282137.81374288216
1854,5,3,Suburb,2013,213790.41652866383
1409,5,3,Suburb,2020,198111.2557027041
2724,5,3,Suburb,1987,244874.56906222994
2579,5,1,Urban,1973,251820.69809769158
1377,5,3,Suburb,1970,196136.30257388667
2413,5,1,Suburb,1954,238674.28738308058
2074,5,3,Rural,1961,231021.3077801809
1919,5,1,Urban,2006,259608.58671114314
2940,5,2,Suburb,1963,329354.9719550255
2041,5,3,Suburb,1991,255911.20426827305
1731,5,2,Urban,2016,195945.82833156514
1755,5,2,Rural,2009,161216.98050485074
2961,5,2,Urban,1953,262854.83732697705
1024,5,2,Rural,1957,81960.52048780452
1790,5,3,Rural,2012,263565.85733127507
2917,5,1,Suburb,1997,314324.43541202776
1575,5,1,Rural,1979,216265.2073993399
2255,5,2,Suburb,2004,253890.8818656737
1595,5,2,Suburb,1968,167374.0546506378
1434,5,1,Urban,1955,254110.34185982967
1583,5,3,Rural,1969,207227.06610102687
2565,5,1,Suburb,1951,283392.8509102823
1905,5,1,Rural,1995,306987.6703602582
1342,5,1,Urban,1958,104854.55260735535
1435,5,3,Rural,1998,141895.18006885008
1138,5,1,Suburb,1961,133592.87634072267
2209,5,1,Suburb,2011,278645.5762406184
2187,5,3,Urban,1959,264743.8025568471
2831,5,3,Urban,1974,360150.5183143257
2065,5,1,Suburb,1976,214645.80597361387
1914,5,3,Urban,2008,160967.26381720882
2298,5,1,Urban,1963,236914.84151263977
1953,5,2,Suburb,2019,182230.917470645
2743,5,2,Rural,1957,318023.33373774844
1832,5,2,Suburb,1985,197719.02423158177
1139,5,3,Suburb,2018,117870.89764477347
1056,5,2,Rural,1983,208224.98153138038
2437,5,1,Urban,1977,275140.6054521342
2036,5,2,Urban,1961,255891.48435747102
2820,5,2,Urban,1993,322784.0150021972
1615,5,3,Urban,1991,199861.1418494715
1890,5,2,Rural,1994,207229.55306616126
2278,5,2,Suburb,2005,279975.69627011067
1484,5,1,Urban,2001,171685.20169526397
2111,5,1,Rural,2016,234055.2172203378
2211,5,3,Suburb,1969,195035.65005577897
1782,5,2,Suburb,1978,175752.04553084495
2843,5,3,Suburb,1986,297175.9843887295
2716,5,2,Rural,1985,363881.7965566223
2201,5,1,Suburb,1972,237888.54079400405
2385,5,2,Rural,1977,278154.9366645124
1759,5,3,Urban,2013,154192.1444145047
1638,5,3,Suburb,2007,177920.512148352
2798,5,1,Suburb,1982,260335.96738269014
1923,5,2,Suburb,1974,227483.2109062349
2166,5,1,Rural,2002,338458.60066636524
1899,5,2,Suburb,2011,177673.63824849375
1420,5,1,Suburb,1966,193918.84110498062
2244,5,1,Urban,2010,246309.50970332263
1495,5,2,Suburb,1975,175590.82850990718
1236,5,1,Rural,1978,225455.54880217253
1460,5,1,Rural,2001,219150.93025467626
2432,5,3,Urban,1967,374652.9967172597
1255,5,2,Suburb,2002,140885.55447962115
1523,5,2,Suburb,1989,202809.4395847137
1617,5,2,Suburb,1968,238135.59863827872
1544,5,1,Rural,1955,162070.13913464986
2128,5,3,Urban,2011,229381.58371602
1767,5,3,Suburb,1960,150718.3078490202
1306,5,2,Rural,1998,230476.09530831446
2609,5,2,Suburb,1997,369379.6096362037
1677,5,3,Rural,2008,218445.38873885138
1220,5,1,Suburb,1972,89493.70689352587
2304,5,1,Rural,1970,187819.92773118327
2544,5,3,Rural,1979,215713.32486355148
1572,5,3,Rural,1997,169742.39687584032
2954,5,2,Rural,2013,375486.3483923692
2533,5,2,Rural,1979,305592.4449663126
1104,5,1,Suburb,1968,191030.3873850524
2448,5,3,Urban,1953,313809.2996598128
2278,5,1,Rural,1967,304138.83734728134
1433,5,3,Rural,1964,234837.37426270332
2651,5,2,Suburb,2013,290844.87465343555
2190,5,2,Urban,1992,218847.33207910619
2753,5,3,Urban,2007,302998.638898434
1367,5,2,Suburb,1999,123970.07042763002
1855,5,3,Urban,1975,167037.7117003663
2781,5,2,Urban,1951,370880.20933579246
2469,5,3,Urban,2008,266305.187570526
1918,5,3,Rural,2010,226876.85766096652
1432,5,3,Rural,1992,132100.34331906997
1835,5,2,Urban,1964,179243.7549415744
1198,5,1,Urban,1990,107399.13362009104
1214,5,3,Suburb,2014,210070.3926385142
2584,5,1,Urban,1964,384490.0985536505
1471,5,1,Rural,1985,213413.99861622826
1990,5,1,Suburb,1970,160557.32784331264
2834,5,1,Rural,1973,368566.87005180406
2633,5,2,Rural,1998,271673.2745041623
2974,5,2,Rural,1983,357299.5565204424
2103,5,2,Rural,1952,180264.128865118
2487,5,1,Rural,2021,290292.42555691523
2443,5,1,Suburb,1988,216099.45972109513
2237,5,1,Urban,1998,263652.11251224624
1853,5,2,Urban,1954,225627.75512557995
1816,5,1,Rural,2005,192165.64329098436
1150,5,2,Suburb,1999,242304.06981354975
1527,5,1,Rural,2007,241358.75771424282
1164,5,2,Rural,1965,167267.2747042485
1916,5,3,Urban,1962,177611.61782089877
2009,5,3,Rural,1967,210525.49375759807
1402,5,2,Rural,1989,112855.44645602291
1018,5,3,Suburb,1954,144234.59383307514
1364,5,3,Rural,1987,107102.71876754977
2323,5,1,Urban,1956,293239.25943018607
2140,5,3,Urban,1979,229665.87383042029
2530,5,1,Rural,2006,381004.5181745426
1545,5,3,Suburb,1971,127180.74053286367
2729,5,2,Rural,2010,245025.5050466054
1230,5,2,Suburb,2000,92818.44328111951
2216,5,3,Suburb,1955,259383.6938683403
1880,5,3,Suburb,1991,225682.09764821018
2053,5,1,Urban,2002,218202.47346559627
2748,5,2,Urban,1965,260685.328079393
2800,5,3,Rural,2016,261973.18959948784
2676,5,2,Urban,1975,291266.5695034516
2968,5,2,Rural,1967,301509.4825577618
2643,5,3,Suburb,2007,327149.26178345387
2289,5,2,Suburb,1988,200861.06481938067
1079,5,1,Suburb,2003,154004.18673825555
2847,5,1,Suburb,1976,317067.4812709851
2395,5,1,Urban,2020,365361.1489210271
1915,5,2,Rural,1977,218290.58452542935
1485,5,2,Urban,1980,108898.98898484488
2250,5,1,Suburb,2000,313019.92901187955
1744,5,1,Suburb,1989,231384.0840465511
2459,5,1,Rural,1990,295893.66002896905
1683,5,2,Rural,2005,157207.85527790547
2221,5,3,Urban,2000,275389.2662490807
2520,5,1,Rural,2002,234000.69713717903
1210,5,1,Rural,2003,148006.03153437606
2926,5,2,Suburb,1967,314388.06973444636
2577,5,2,Rural,1960,275940.2755194103
1314,5,3,Rural,2007,167404.77785951475
1422,5,1,Rural,1955,101516.68845348089
1762,5,3,Suburb,1962,176681.60593759915
2574,5,3,Urban,2004,253483.27924437867
2411,5,3,Urban,2000,290493.4642530106
2732,5,2,Rural,1971,301719.1367421459
2693,5,3,Urban,1960,312652.18770411395
2992,5,3,Suburb,1962,353906.22639194364
1013,5,3,Urban,1988,111888.38600638008
2080,5,2,Suburb,1985,177918.8424132266
1722,5,1,Rural,1989,203247.2446144823
1779,5,3,Rural,2010,276211.78534971847
2233,5,3,Suburb,2012,223987.3503826491
2634,5,3,Rural,1952,341700.0446525937
1251,5,3,Suburb,1989,115552.09306240303
1270,5,2,Urban,1975,130007.87449048244
2723,5,1,Urban,2011,278799.29404193343
2749,5,3,Urban,1978,269467.8779132329
2388,5,3,Urban,2011,347656.8227068602
2683,5,1,Urban,1967,155383.70951553318
1108,5,2,Suburb,1956,122502.28634507593
1640,5,2,Suburb,1958,159569.28466009587
2850,5,1,Urban,1985,358096.7908148003
2965,5,1,Rural,1979,382189.0311682966
2050,5,1,Suburb,1981,216743.84301927322
1529,5,1,Rural,1980,311517.2878299344
2968,5,1,Suburb,1991,304469.9749882087
2185,5,3,Suburb,1988,167822.70953177335
2531,5,1,Rural,2008,299535.91000828386
1510,5,1,Urban,1984,281115.14899811684
2223,5,1,Suburb,1993,245962.2446416156
2202,5,1,Urban,1970,243089.58301218224
2421,5,2,Urban,2001,327871.7181399337
2755,5,1,Suburb,2000,269888.23118316586
1166,5,2,Rural,1997,124010.43945039614
2491,5,1,Suburb,1978,224155.19332050715
2227,5,3,Urban,1992,206674.81021179236
1234,5,1,Suburb,1977,154571.5192326093
1815,5,1,Suburb,1987,181431.1031298898
1677,5,2,Urban,1966,183812.74154765985
1121,5,1,Suburb,1972,126157.41578425151
1016,5,2,Rural,2009,294856.09464351804
1326,5,3,Rural,2014,158061.01214102225
1317,5,1,Rural,1967,104235.05335818589
2502,5,3,Rural,1977,311977.312822173
2521,5,1,Urban,1981,320706.6456650467
2509,5,2,Suburb,1992,197925.04357475947
2101,5,1,Rural,1993,216491.08499583235
2713,5,3,Urban,1967,291466.77702573955
2586,5,1,Suburb,2011,349736.7236800658
1508,5,1,Urban,1999,202344.21313735982
1656,5,3,Urban,1960,192299.52225740105
2857,5,1,Urban,1997,306208.65217974235
2027,5,3,Rural,2000,279323.746303216
2161,5,3,Urban,1970,241640.71923707187
2746,5,3,Suburb,1964,293343.94952695636
2928,5,3,Urban,2005,252732.14522905834
1716,5,2,Urban,1965,249397.86012532446
1535,5,2,Rural,1970,144604.73053837163
2509,5,3,Rural,1979,406128.7824883196
1954,5,2,Suburb,1985,251848.56166185963
2191,5,2,Urban,1988,163085.28163801666
1460,5,3,Suburb,2002,114056.85054137358
1813,5,1,Urban,1962,202752.99534519587
2808,5,3,Urban,1995,358120.92440698633
1769,5,2,Suburb,1961,238465.71269251395
2612,5,3,Urban,1972,307806.39188791445
2390,5,2,Urban,2020,278922.9721301331
2130,5,3,Rural,2016,251155.43723946644
1438,5,3,Suburb,1968,115483.46606983045
1834,5,2,Rural,1996,293490.75041207456
1226,5,3,Suburb,1979,189769.36813672163
2467,5,3,Rural,1987,281213.170719078
1441,5,2,Urban,2000,145063.70037754212
2291,5,1,Urban,2007,261824.8553129757
1969,5,2,Urban,1998,210148.72307322492
1172,5,3,Urban,1981,153080.79202153793
1258,5,1,Urban,2015,87539.94187443733
1729,5,3,Suburb,1968,200815.75486658065
2917,5,3,Rural,1985,356043.1970817934
1838,5,3,Suburb,2019,185987.0091700466
1116,5,2,Urban,1964,101871.0526677256
2929,5,1,Urban,1992,366256.56050653115
2139,5,2,Rural,2006,246793.38622596287
1161,5,2,Urban,1989,231942.69801284914
2735,5,3,Suburb,2009,339050.87140104134
1542,5,1,Suburb,2005,227281.45966492902
2093,5,2,Rural,1952,226010.75885882718
1415,5,2,Suburb,2018,105400.24520326722
1531,5,2,Rural,2002,190387.3281485982
1737,5,3,Urban,1986,239424.68858360188
1463,5,1,Suburb,2015,115592.34097512113
2916,5,2,Urban,2000,249250.03850779915
2114,5,2,Suburb,1990,220392.30894086402
2624,5,3,Rural,1993,271709.0040013858
2358,5,3,Suburb,1988,232152.28326115018
2607,5,3,Urban,1991,299328.47904415807
2700,5,2,Suburb,1977,289316.3982039383
1048,5,1,Rural,2005,205435.05994097312
2075,5,2,Urban,1999,321848.8103122629
2397,5,1,Urban,1973,280108.7150142698
2501,5,3,Suburb,1956,295259.19807494694
1649,5,1,Rural,2002,274724.3626908343
2614,5,3,Urban,2015,249481.0288022763
2658,5,2,Suburb,1979,205426.57216406384
1687,5,1,Suburb,1953,181211.9128360102
2381,5,2,Rural,1986,281351.59316919924
2850,5,2,Urban,1974,379328.69218495593
2860,5,3,Urban,1971,341248.3270946207
2115,5,1,Urban,1957,214959.30357429164
2815,5,1,Suburb,1977,357665.43877212104
2337,5,3,Urban,1950,180616.8664390851
2945,5,3,Suburb,2004,343597.3324716312
1127,5,1,Urban,1973,96680.95834304865
2588,5,2,Urban,1993,298766.1453679805
1350,5,1,Urban,1951,67831.69266818948
2928,5,2,Rural,1983,261883.16107780306
2599,5,3,Urban,1954,289841.018364242
1771,5,3,Suburb,1953,192850.95528172937
1893,5,2,Rural,1972,262033.24141541286
1063,5,1,Rural,1963,101783.21450780777
2893,5,3,Suburb,2003,289028.01170355396
2226,5,3,Rural,2002,273055.63634802523
2434,5,1,Rural,1983,248780.58024249642
1020,5,3,Urban,1977,165777.77660191816
2314,5,2,Urban,1992,306654.95113963576
2509,5,2,Suburb,1957,283949.1001571919
1595,5,2,Urban,2010,256950.96236156413
1959,5,3,Rural,1955,150919.22937216127
1969,5,3,Rural,1974,299886.2251060108
1188,5,1,Rural,1957,172814.24173476154
1009,5,3,Suburb,1988,86586.6342669391
2099,5,3,Suburb,1978,247493.0450665072
1048,5,2,Urban,1995,98575.2166121024
2518,5,2,Suburb,2015,393552.6487493947
1837,5,1,Rural,2004,193248.8146789309
1969,5,1,Urban,1976,206791.6718670186
2412,5,2,Urban,1970,365823.5930945039
1217,5,2,Urban,2017,82249.19538655417
1235,5,3,Rural,1987,144084.69736052523
2049,5,2,Suburb,1951,138682.20064395963
2284,5,3,Suburb,1963,301611.36941426684
2280,5,3,Rural,1977,182828.8333066907
1258,5,1,Rural,1960,233885.21158041668
1947,5,1,Urban,2020,217390.74152410543
2857,5,1,Rural,1951,348870.66341364355
2197,5,3,Suburb,1957,208277.2685230504
2930,5,1,Suburb,2021,348046.3272312073
1030,5,1,Rural,1979,142573.0472763568
2800,5,2,Urban,2021,348956.092916078
1885,5,2,Urban,1957,269329.62352164625
1677,5,2,Urban,1988,211197.6227489657
1013,5,1,Rural,1973,81405.41031298302
1224,5,2,Rural,1975,138357.55717194686
2096,5,2,Suburb,1956,210359.63995045196
2840,5,1,Rural,1950,279761.3450817079
2962,5,2,Suburb,1993,273759.3178261248
1553,5,2,Suburb,2004,188137.87028728734
1282,5,2,Urban,1996,98764.07412947173
2096,5,1,Suburb,1954,202444.36199436584
2152,5,3,Rural,1972,206185.83550766984
1841,5,1,Suburb,2015,297190.2265465751
2717,5,2,Rural,1975,208681.5986430017
2148,5,2,Suburb,1953,333743.3894478179
1005,5,3,Urban,1987,107559.52245596462
1825,5,1,Urban,2013,203781.26944182586
1505,5,2,Suburb,1977,241508.34312767332
2622,5,3,Rural,1993,361243.7669247208
2126,5,1,Suburb,2015,312922.27703807
2232,5,2,Suburb,1959,134068.6680556135
1762,5,1,Rural,1976,195310.9136418317
1045,5,3,Rural,1957,83028.93575248943
1981,5,1,Urban,1992,123473.29161558532
1959,5,2,Urban,2007,276941.98802428937
2836,5,3,Rural,1988,284931.20926922787
1535,5,2,Urban,1999,240041.96114765882
2559,5,2,Rural,1958,205381.05406027363
1242,5,2,Urban,2019,165350.95154489393
2230,5,1,Suburb,1988,163825.96057054756
1704,5,3,Urban,2017,105439.02051308879
2870,5,3,Rural,1962,360073.29839750205
2126,5,2,Suburb,1967,303318.1500806292
1177,5,2,Suburb,2011,69703.63326566468
2238,5,3,Suburb,1964,276002.66604596283
2062,5,3,Urban,1983,262339.3037227812
1048,5,1,Suburb,1951,149709.8584480311
2892,5,2,Urban,1954,271844.4721042153
2918,5,2,Urban,1977,293103.03663673584
2951,5,3,Suburb,1950,284096.63589694374
2652,5,1,Urban,2003,316818.22771688557
2135,5,2,Urban,1977,228644.28308724676
2752,5,3,Urban,1963,382764.1839929805
2849,5,1,Suburb,1956,259023.89799939687
2557,5,1,Suburb,2004,278386.4710873859
1618,5,1,Suburb,1998,238881.67606140504
2395,5,2,Urban,1979,252915.21706884756
1356,5,2,Rural,1965,223314.66370938453
2379,5,2,Rural,2020,336159.34371421847
1691,5,3,Rural,2005,197980.3471601733
1913,5,1,Urban,1992,227483.86990164785
1383,5,3,Suburb,1984,141517.6867588322
1670,5,1,Suburb,2012,163805.60236610728
1513,5,1,Rural,1998,164787.47635095764
1175,5,2,Urban,2019,119492.4207045421
1870,5,2,Suburb,1967,262951.9538677786
2977,5,2,Urban,2012,288461.30490177794
1494,5,3,Urban,1978,262710.49581064493
2320,5,3,Suburb,1952,351478.73856627813
2617,5,3,Rural,2020,275912.1073286375
2411,5,2,Urban,1963,298284.5289532457
1139,5,3,Suburb,1999,257000.74012229993
2097,5,1,Rural,1979,216796.76191665741
2092,5,1,Suburb,1957,249704.96399802747
1361,5,3,Urban,1994,166751.92315905108
1099,5,3,Rural,1954,108936.35050216128
1461,5,3,Rural,2010,175188.36603686496
2166,5,3,Suburb,1996,324396.8462189859
1389,5,2,Rural,1956,165216.09868239463
1631,5,1,Rural,1960,192740.12596205925
1681,5,3,Suburb,1961,177530.70807499372
1334,5,1,Suburb,2019,112788.72128506185
1081,5,3,Urban,1988,111702.42281396574
1625,5,1,Suburb,1985,257245.11408435256
1061,5,2,Urban,1986,161482.88555527723
1873,5,3,Rural,1983,92659.08360181011
1953,5,1,Suburb,1971,198533.7665245146
1569,5,2,Rural,1997,252076.51604598167
2336,5,3,Urban,1968,224213.78793326888
1997,5,2,Urban,1953,216625.69891297873
1886,5,3,Suburb,1955,204947.18700516206
2485,5,2,Urban,2014,297692.88997242035
2397,5,3,Urban,2008,318524.6890863698
2055,5,1,Urban,1979,292154.138881599
2661,5,3,Suburb,1972,280878.4618823147
1113,5,2,Urban,2005,152663.9287255334
1203,5,2,Urban,2016,151506.59398024812
2052,5,2,Rural,1980,182238.77394977285
1473,5,2,Rural,1971,168461.00574156918
2821,5,1,Rural,1958,257617.82620884734
1061,5,1,Rural,2010,185898.5862942809
1579,5,2,Suburb,2001,219634.0287998767
2164,5,2,Urban,2015,238158.62923255237
2323,5,1,Rural,2015,306964.78022476204
1674,5,1,Rural,1971,170978.56852524087
1470,5,2,Rural,2020,287155.6284858837
2468,5,2,Suburb,2000,250580.24385160088
1575,5,3,Rural,2005,269568.05263016245
1811,5,1,Rural,1958,240339.63556852337
2094,5,1,Urban,1955,320618.0307286554
2477,5,3,Rural,1992,362521.0094467441
1885,5,1,Rural,2019,200070.8816039532
2431,5,1,Rural,1982,274227.6565302273
2377,5,1,Rural,1958,303324.9687412574
1596,5,3,Suburb,1989,189311.65187396377
1615,5,3,Urban,2007,182760.96602736163
1947,5,3,Suburb,2001,219573.26755805092
2649,5,1,Urban,1978,270311.6115900969
1380,5,1,Suburb,1965,224417.30774587297
1541,5,1,Urban,1989,235430.47073804494
1842,5,3,Rural,1985,257686.18603900366
1718,5,2,Suburb,1964,172119.4108741308
2919,5,3,Urban,1976,366468.6069971069
1026,5,2,Suburb,2006,91090.55221521344
1701,5,2,Suburb,1981,242601.86396738276
2969,5,3,Suburb,1965,345128.5539959628
1681,5,3,Rural,2000,185664.75060972138
2632,5,2,Suburb,1951,326190.71695312863
2887,5,1,Urban,2019,351649.9995224064
1105,5,3,Urban,1959,170234.2277227401
1964,5,3,Rural,1998,194236.12243495992
2435,5,1,Rural,2018,312147.4149351553
1672,5,3,Rural,1976,189137.8491852961
2642,5,2,Urban,1971,314174.1658832934
1797,5,3,Urban,2013,217001.6772101024
2689,5,3,Rural,1977,272431.9681678078
1421,5,3,Suburb,1981,174025.0619678871
2921,5,1,Rural,1969,274019.62301751936
1049,5,2,Urban,1951,151936.4330622736
1677,5,2,Rural,2013,242034.8209777721
2946,5,2,Urban,1983,212249.46049386996
2448,5,2,Rural,1968,236917.3059219019
2782,5,2,Urban,1968,321339.2358448933
1943,5,2,Rural,1999,278841.1112690611
2127,5,2,Urban,1988,296859.22884672176
1945,5,2,Rural,1970,194083.2564900926
1600,5,3,Urban,1979,184934.69067357905
2544,5,3,Suburb,1986,309469.33742109995
1897,5,2,Rural,1987,276695.5592182063
1225,5,1,Rural,2011,104566.26646403396
1802,5,1,Rural,2009,230516.26779872234
1741,5,1,Urban,1966,233358.44164113334
1631,5,1,Rural,1953,87398.44010915176
2455,5,3,Urban,1999,251255.66602263434
2395,5,1,Rural,1977,209494.57902250212
1120,5,3,Rural,1973,140784.5526939628
1964,5,2,Suburb,2013,207346.4074503765
2598,5,1,Suburb,2011,334360.4457016351
2196,5,1,Rural,1976,253811.94095994436
2743,5,1,Rural,1996,344151.8571428989
2047,5,3,Suburb,1993,209692.55909295598
2122,5,3,Suburb,2006,235287.74997584886
2429,5,1,Rural,1965,301419.2251006039
2197,5,2,Urban,1957,248571.83239821382
1028,5,1,Urban,1996,72529.47361630353
1930,5,2,Suburb,1990,196037.00013968395
